polymer,temperature_K,chi,chi_critical,two_phase,binodal_low_w,binodal_high_w,spinodal_low_w,spinodal_high_w,common_tangent_residual
Eudragit L100,290.025,1.1818850508465453,0.5849829914261059,True,0.2397669554680465,1.0,0.43475114743456966,0.995281661312163,2.0594637106793208e-13
Eudragit L100,291.9,1.1742932917840674,0.5849829914261059,True,0.24285403217107562,1.0,0.43753855637391836,0.9952281335668361,2.2237767183233646e-13
Eudragit L100,293.775,1.1667984405472531,0.5849829914261059,True,0.2459524468030384,1.0,0.44032590712601716,0.9951740796183003,2.0905499553672273e-13
Eudragit L100,295.65,1.1593986533799063,0.5849829914261059,True,0.24906210656581174,1.0,0.44311320783606706,0.9951194915087129,2.235989171590551e-13
Eudragit L100,297.525,1.1520921330031737,0.5849829914261059,True,0.25218292050295904,1.0,0.4459004668136804,0.9950643611157389,2.2226664952892176e-13
Eudragit L100,299.4,1.144877127160218,0.5849829914261059,True,0.2553147994827045,1.0,0.44868769253723506,0.9950086801481973,1.8829382497408789e-13
Eudragit L100,301.275,1.1377519272152328,0.5849829914261059,True,0.25845765618178446,1.0,0.45147489365836896,0.9949524401415687,2.0972112934647602e-13
Eudragit L100,303.15,1.1307148668044509,0.5849829914261059,True,0.2616114050704451,1.0,0.45426207900662224,0.9948956324533498,1.8873791417479542e-13
Eudragit L100,305.025,1.1237643205369046,0.5849829914261059,True,0.26477596239779005,1.0,0.45704925759423165,0.9948382482582622,2.039479695986943e-13
Eudragit L100,306.9,1.1168987027428128,0.5849829914261059,True,0.26795124617854527,1.0,0.4598364386210831,0.9947802785432971,1.667554982451758e-13
Eudragit L100,308.775,1.110116466267571,0.5849829914261059,True,0.27113717618013045,1.0,0.46262363147983054,0.9947217141025988,1.6953105574685095e-13
Eudragit L100,310.65,1.1034161013094133,0.5849829914261059,True,0.27433367391114727,1.0,0.4654108457611852,0.9946625455321743,1.7275070239428375e-13
Eudragit L100,312.525,1.0967961342989176,0.5849829914261059,True,0.27754066261035687,1.0,0.4681980912593833,0.9946027632244261,1.5765166900578692e-13
Eudragit L100,314.4,1.0902551268186045,0.5849829914261059,True,0.28075806723662583,1.0,0.4709853779778398,0.9945423573624974,1.700861663689653e-13
Eudragit L100,316.275,1.083791674560965,0.5849829914261059,True,0.28398581445998,1.0,0.47377271613499455,0.9944813179144282,1.2734257889661029e-13
Eudragit L100,318.15,1.0774044063233357,0.5849829914261059,True,0.2872238326530883,1.0,0.4765601161703592,0.9944196346271058,1.3733458409474473e-13
Eudragit L100,320.025,1.071091983038104,0.5849829914261059,True,0.2904720518842842,1.0,0.47934758875077543,0.9943572970200086,1.437738736845548e-13
Eudragit L100,321.9,1.0648530968368104,0.5849829914261059,True,0.2937304039110053,1.0,0.48213514477688607,0.9942942943787344,1.1179944293715802e-13
Eudragit L100,323.775,1.0586864701467664,0.5849829914261059,True,0.2969988221742604,1.0,0.4849227953898395,0.994230615748295,9.636732829417693e-14
Eudragit L100,325.65,1.052590854818883,0.5849829914261059,True,0.30027724179429316,1.0,0.4877105519782246,0.9941662499261839,7.70494200496896e-14
Eudragit L100,327.525,1.0465650312854569,0.5849829914261059,True,0.30356559956690127,1.0,0.49049842618525497,0.994101185455189,8.237843887450096e-14
Eudragit L100,329.4,1.0406078077467191,0.5849829914261059,True,0.30686383396101646,1.0,0.4932864299162106,0.9940354106159529,5.739832504024388e-14
Eudragit L100,331.275,1.0347180193850103,0.5849829914261059,True,0.3101718851169111,1.0,0.49607457534614385,0.9939689134192673,6.150597453563472e-14
Eudragit L100,333.15,1.0288945276054908,0.5849829914261059,True,0.31348969484589173,1.0,0.498862874927868,0.9939016815980826,4.723928953901848e-14
Eudragit L100,335.025,1.0231362193023483,0.5849829914261059,True,0.3168172066305621,0.9999999999999998,0.5016513414002363,0.9938337025992302,4.845996078870345e-14
Eudragit L100,336.9,1.017442006149508,0.5849829914261059,True,0.3201543656265357,0.9999999999999997,0.5044399877967222,0.993764963574843,3.519177272392523e-14
Eudragit L100,338.775,1.011810823914897,0.5849829914261059,True,0.3235011186649193,0.9999999999999993,0.5072288274543217,0.993695451373451,2.658573855011985e-14
Eudragit L100,340.65,1.0062416317973557,0.5849829914261059,True,0.32685741425614495,0.999999999999999,0.5100178740227846,0.9936251525307525,1.12615023521936e-14
Eudragit L100,342.525,1.0007334117853275,0.5849829914261059,True,0.3302232025947623,0.9999999999999981,0.5128071414741898,0.9935540532600358,1.1089494015236059e-14
Eudragit L100,344.4,0.995285168036496,0.5849829914261059,True,0.3335984355655731,0.9999999999999968,0.5155966441128871,0.9934821394422417,7.41635172067191e-15
Eudragit L100,346.275,0.9898959262775807,0.5849829914261059,True,0.3369830667507879,0.9999999999999943,0.5183863965858123,0.9934093966156443,5.179885245377434e-15
Eudragit L100,348.15,0.9845647332235222,0.5849829914261059,True,0.3403770514385447,0.9999999999999906,0.5211764138932016,0.9933358099651386,6.207544923814979e-15
Eudragit L100,350.025,0.9792906560153396,0.5849829914261059,True,0.34378034663266865,0.9999999999999839,0.5239667113997158,0.9932613643111167,1.7768672135212524e-15
Eudragit L100,351.9,0.974072781675957,0.5849829914261059,True,0.34719291106370503,0.9999999999999734,0.5267573048460004,0.993186044097907,7.579583806078378e-16
Eudragit L100,353.775,0.9689102165833348,0.5849829914261059,True,0.3506147052013827,0.9999999999999554,0.5295482103606967,0.9931098333817623,1.0781542632640057e-15
Eudragit L100,355.65,0.9638020859602678,0.5849829914261059,True,0.3540456912684301,0.9999999999999261,0.5323394444729239,0.9930327158183802,1.652876998102869e-15
Eudragit L100,357.525,0.9587475333802371,0.5849829914261059,True,0.3574858332558635,0.9999999999998788,0.5351310241252653,0.9929546746499148,5.551115123125783e-17
Eudragit L100,359.4,0.9537457202887292,0.5849829914261059,True,0.36093509693976544,0.9999999999998027,0.5379229666872659,0.9928756926914798,1.3071423822295013e-16
Eudragit L100,361.275,0.9487958255394624,0.5849829914261059,True,0.3643934498996576,0.9999999999996813,0.5407152899694813,0.9927957523170994,5.551115123125783e-17
Eudragit L100,363.15,0.9438970449449793,0.5849829914261059,True,0.36786086153691594,0.9999999999994886,0.5435080122380926,0.9927148354450941,8.934034029555925e-13
Eudragit L100,365.025,0.939048590841091,0.5849829914261059,True,0.3713373031041834,0.9999999999991858,0.5463011522301259,0.992632923522861,1.498026503106697e-16
Eudragit L100,366.9,0.9342496916646751,0.5849829914261059,True,0.37482274771330404,0.999999999998713,0.5490947291692982,0.9925499975110267,6.92596890457141e-17
Eudragit L100,368.775,0.9294995915443542,0.5849829914261059,True,0.3783171703760572,0.9999999999979801,0.5518887627825199,0.9924660378669479,1.3877787807814457e-16
Eudragit L100,370.65,0.9247975499035997,0.5849829914261059,True,0.3818205480235745,0.999999999996852,0.5546832733170967,0.9923810245275055,4.417399349879391e-17
Eudragit L100,372.525,0.9201428410758185,0.5849829914261059,True,0.3853328595370352,0.9999999999951271,0.557478281558654,0.9922949368911836,2.4405663193603277e-16
Eudragit L100,374.4,0.9155347539310076,0.5849829914261059,True,0.38885408577890035,0.9999999999925091,0.5602738088498285,0.9922077537993763,1.4604817254490434e-16
Eudragit L100,376.275,0.9109725915135719,0.5849829914261059,True,0.3923842096263143,0.9999999999885605,0.5630698771097621,0.9921194535168936,3.2262003158459013e-16
Eudragit L100,378.15,0.9064556706909143,0.5849829914261059,True,0.3959232160067945,0.9999999999826448,0.5658665088544453,0.9920300137116198,2.586784890244567e-16
Eudragit L100,380.025,0.9019833218124315,0.5849829914261059,True,0.3994710919363004,0.9999999999738403,0.5686637272179446,0.9919394114332839,2.422178287521552e-16
Eudragit L100,381.9,0.8975548883785527,0.5849829914261059,True,0.4030278265598098,0.9999999999608189,0.571461555974571,0.9918476230912928,1.1102230246251565e-16
Eudragit L100,383.775,0.8931697267194821,0.5849829914261059,True,0.40659341119452336,0.9999999999416834,0.574260019562031,0.99175462443158,2.9236299987123437e-16
Eudragit L100,385.65,0.888827205683312,0.5849829914261059,True,0.4101678393758278,0.9999999999137366,0.5770591431056215,0.9916603905124101,1.1102230246251565e-16
Eudragit L100,387.525,0.8845267063331894,0.5849829914261059,True,0.41375110690616373,0.9999999998731701,0.5798589524435125,0.9915648956790959,1.1227101333910815e-16
Eudragit L100,389.4,0.8802676216532338,0.5849829914261059,True,0.41734321190694706,0.9999999998146404,0.5826594741531907,0.9914681135375569,2.177590544071221e-17
Eudragit L100,391.275,0.8760493562629079,0.5849829914261059,True,0.4209441548737113,0.9999999997306925,0.5854607355791196,0.9913700169266566,8.641333323522896e-17
Eudragit L100,393.15,0.8718713261395631,0.5849829914261059,True,0.42455393873463854,0.9999999996109917,0.5882627648616818,0.9912705778892621,2.7354052154737434e-16
Eudragit L100,395.025,0.8677329583488874,0.5849829914261059,True,0.42817256891266886,0.9999999994412916,0.5910655909674845,0.991169767641938,1.1102230246251565e-16
Eudragit L100,396.9,0.8636336907829912,0.5849829914261059,True,0.431800053391384,0.9999999992020709,0.5938692437210933,0.9910675565432121,1.1102230246251565e-16
Eudragit L100,398.775,0.8595729719058849,0.5849829914261059,True,0.43543640278488643,0.9999999988667323,0.5966737538382885,0.9909639140603205,1.1102230246251565e-16
Eudragit L100,400.65,0.8555502605061007,0.5849829914261059,True,0.43908163041189097,0.9999999983992418,0.5994791529609186,0.9908588087343526,1.6653345369377348e-16
Eudragit L100,402.525,0.8515650254562307,0.5849829914261059,True,0.44273575237427987,0.9999999977510543,0.6022854736934566,0.9907522081436962,1.6110071715519093e-16
Eudragit L100,404.4,0.8476167454791524,0.5849829914261059,True,0.4463987876403802,0.9999999968571287,0.6050927496413487,0.990644078865688,1.1102230246251565e-16
Eudragit L100,406.275,0.8437049089207291,0.5849829914261059,True,0.4500707581332424,0.999999995630796,0.6079010154512648,0.9905343864363628,2.220446049250313e-16
Eudragit L100,408.15,0.8398290135287744,0.5849829914261059,True,0.45375168882422007,0.9999999939571862,0.6107103068533694,0.990423095308184,2.220446049250313e-16
Eudragit L100,410.025,0.8359885662380813,0.5849829914261059,True,0.45744160783216864,0.9999999916848572,0.6135206607057322,0.9903101688056316,1.9210935636049476e-16
Eudragit L100,411.9,0.8321830829613237,0.5849829914261059,True,0.46114054652860187,0.9999999886151929,0.6163321150410014,0.9901955690785303,2.220446049250313e-16
Eudragit L100,413.775,0.8284120883856426,0.5849829914261059,True,0.4648485396491797,0.9999999844890526,0.6191447091154934,0.9900792570529582,1.8796666317887633e-17
Eudragit L100,415.65,0.8246751157747366,0.5849829914261059,True,0.46856562541190333,0.9999999789700463,0.6219584834608406,0.9899611923796009,3.1498670483676714e-16
Eudragit L100,417.525,0.8209717067762871,0.5849829914261059,True,0.4722918456424471,0.9999999716237038,0.6247734799383593,0.9898413333793822,5.551115123125783e-17
Eudragit L100,419.4,0.8173014112345476,0.5849829914261059,True,0.47602724590704737,0.9999999618916604,0.6275897417963137,0.9897196369862004,5.750827979640803e-16
Eudragit L100,421.275,0.8136637870079384,0.5849829914261059,True,0.47977187565346535,0.9999999490598483,0.6304073137302584,0.9895960586865865,6.159729468449752e-16
Eudragit L100,423.15,0.8100583997914906,0.5849829914261059,True,0.48352578836045823,0.9999999322195003,0.6332262419466688,0.9894705524560736,8.551612097296046e-16
