frame,assumed_time_ns,state,interpolation_q,z1,z2
379,3790.0,0,0.07399189783620677,-0.5256960492485916,0.19564610097422877
380,3800.0,0,0.08655452125982285,-0.5233690930093688,0.1835984265682676
381,3810.0,0,0.13332942402298126,-0.4317010623310536,-0.04517451436236215
382,3820.0,0,0.14425663452713927,-0.4143902543463707,-0.07338847011275625
383,3830.0,0,0.0027335969726291617,-0.5174087539323198,0.40449696730665385
384,3840.0,0,0.006926061272043299,-0.5206993057076574,0.39510515740179525
385,3850.0,1,0.34278259483792634,0.14441325216614667,-0.4379567950019576
386,3860.0,1,0.24688935752773652,-0.2548133654004562,-0.26200769285094344
387,3870.0,0,0.11937264208770988,-0.4575136226900089,0.0010033047578008785
388,3880.0,0,0.05778584667212435,-0.5333691659034775,0.2447153820854738
389,3890.0,0,0.03004262117512175,-0.5330725082799679,0.3387375255642574
390,3900.0,1,0.2434823951731782,-0.18178543866505897,-0.31512993201602263
391,3910.0,1,0.24474425755551965,-0.182215258082206,-0.3146798682279633
392,3920.0,0,0.1669274383327481,-0.4351593032246501,-0.03716985564414931
393,3930.0,0,0.1207291790838769,-0.451162612497892,-0.012398880757430642
394,3940.0,0,0.1556292428136757,-0.38949462117936406,-0.10898620829406913
395,3950.0,1,0.20043632267763659,-0.21491804621321778,-0.29932554682519585
396,3960.0,2,0.46273226243680254,0.674808217218088,-0.13268394261911576
397,3970.0,1,0.3108292583229188,0.20109433921334968,-0.44634007484806537
398,3980.0,0,0.059787085776932036,-0.5312743517091707,0.22321575543580405
399,3990.0,0,0.08183810038082182,-0.5221859362447007,0.18060871898505965
400,4000.0,0,0.15194534148595695,-0.4021207990678737,-0.08991239109442035
401,4010.0,0,0.1403818086228607,-0.40774257554940835,-0.08633549746816231
402,4020.0,0,0.11721608963071803,-0.4873021805106187,0.0696074593360813
403,4030.0,0,0.049650315525405456,-0.5355597392306155,0.28901784871983677
404,4040.0,0,0.11463007576456677,-0.46859052108257554,0.024705774177205098
405,4050.0,0,0.1901080772255536,-0.3973907184421584,-0.09987962188503559
406,4060.0,1,0.379741691820023,0.40186874347969964,-0.37967894319944046
407,4070.0,1,0.35175825770405766,0.10438690087457796,-0.4352860783242132
408,4080.0,2,0.5657164693928233,0.7710854196140328,0.12002340727181197
409,4090.0,2,0.5111211616127873,0.6091307358166735,-0.22389125652347694
410,4100.0,2,0.4697851121367614,0.6467506140692512,-0.16672594171725422
411,4110.0,2,0.5393469984182498,0.677609114347478,-0.10689742394499233
412,4120.0,3,0.6053327766040038,0.7841777611279706,0.1764459092388655
413,4130.0,3,0.7311425877096625,0.7729622211418171,0.5532600781384289
414,4140.0,4,0.8843080356306696,0.5495519410729985,0.6711516704149662
415,4150.0,3,0.633264188651061,0.7963159293596411,0.41771617673155814
416,4160.0,3,0.6465478207519829,0.8008448433651286,0.37855434104826824
417,4170.0,2,0.5179007395041519,0.6852786400770324,-0.07191831895834747
418,4180.0,2,0.4891778061743771,0.6144652633027499,-0.20164073207608418
419,4190.0,1,0.2703078632087526,-0.15932918293058596,-0.3326117088384512
420,4200.0,0,0.17472710722432291,-0.366867457950525,-0.1344528764125615
421,4210.0,0,0.04008729116946237,-0.5360893564239723,0.29312189721282034
422,4220.0,0,0.033931027553917956,-0.5343049138695913,0.3275882260359188
423,4230.0,0,0.09557277297894126,-0.5181464222054232,0.16352444308160258
424,4240.0,0,0.10308404069041102,-0.5095123665700636,0.13324407940842228
425,4250.0,0,0.11426123393784882,-0.4964835833591189,0.09493659639452505
426,4260.0,0,0.18917913232177413,-0.36582175436017256,-0.13908073396031673
427,4270.0,0,0.023925242465950795,-0.5308868713469166,0.3530497890561794
428,4280.0,0,0.16524141761341773,-0.3997350640047285,-0.08972423419356437
429,4290.0,0,0.04039045266961374,-0.5352726404017417,0.3095566370580068
430,4300.0,0,0.19414894581053693,-0.2770143513569824,-0.23990157210735072
431,4310.0,0,0.186770916517987,-0.4096346014380093,-0.08252918265697766
432,4320.0,0,0.08437377984126126,-0.5167750795271819,0.15762272135298347
433,4330.0,0,0.19857093317078772,-0.35590282654429006,-0.15135113283445525
434,4340.0,0,0.14979725073301248,-0.4628637048918871,0.013618048429813538
435,4350.0,0,0.062009018649416825,-0.5327316317703049,0.2409107453616702
436,4360.0,0,0.005551967172656875,-0.5196179930480499,0.3982887043282328
437,4370.0,0,0.11231351692060923,-0.5126320207575407,0.13890529705232227
438,4380.0,0,0.12508367327641862,-0.48053649631775397,0.05343909005666868
439,4390.0,0,0.01663244339036376,-0.5280236881047572,0.3681568628067251
440,4400.0,0,0.15019608318748728,-0.39092663618802154,-0.10879584777718146
441,4410.0,0,0.19486969769670964,-0.3271088143981418,-0.1846307266931118
442,4420.0,0,0.1827624755537795,-0.35736278196768523,-0.14663465839251708
443,4430.0,1,0.3141348724614413,0.1834022524453607,-0.4399529104606666
444,4440.0,1,0.28830791879495254,0.01358883153045898,-0.41119592346239825
445,4450.0,1,0.2204395784048621,-0.23195448987539816,-0.2772294862489008
446,4460.0,1,0.25473499900408125,0.008911626883803328,-0.422955974440924
447,4470.0,1,0.28938779971262696,0.08548554535044531,-0.43279793768708996
448,4480.0,1,0.23422501748451935,-0.2853338547630143,-0.23167145330709715
449,4490.0,1,0.35339918237365386,0.4163819119217161,-0.3943815490270209
450,4500.0,1,0.3146750113935855,0.08615284843381564,-0.42998182050714095
451,4510.0,1,0.21328554435419797,-0.251376840955772,-0.26037796632605503
452,4520.0,1,0.3648090775093216,0.26917941629732783,-0.4294279799050671
453,4530.0,1,0.22515638638240124,-0.24115944872265782,-0.268660192879742
454,4540.0,1,0.38086953775546883,0.4880123006707445,-0.3440484116635635
455,4550.0,1,0.36127632523902564,0.17470220811100562,-0.43685955009740496
456,4560.0,1,0.22652581770735564,-0.3085837218199381,-0.20802119563471796
457,4570.0,1,0.23894281157322275,-0.11638523331531317,-0.3592355687650528
458,4580.0,1,0.35926806796078903,0.3079382900809983,-0.42391384869950827
459,4590.0,2,0.4594072189449833,0.516446843407108,-0.31384638023052225
460,4600.0,3,0.7847802486843534,0.678479906491969,0.6701158049708512
461,4610.0,3,0.664224471095576,0.7909859612075935,0.443457788704811
462,4620.0,3,0.689989463077586,0.8028414039389493,0.40060057199490895
463,4630.0,3,0.6279775826432855,0.8029797339858509,0.4499380157003528
464,4640.0,3,0.6056032127908404,0.7952278322747692,0.311872655265512
465,4650.0,3,0.6519242572503287,0.8021575864836831,0.27750299002130424
466,4660.0,3,0.6079091550130301,0.7964230488904112,0.26292411497190143
467,4670.0,3,0.7536668803125023,0.7332169088076816,0.6078175014138641
468,4680.0,3,0.6353650333902415,0.7990611908789025,0.47969071253714474
469,4690.0,3,0.6798548258949291,0.7894905856919343,0.4820417771353938
470,4700.0,3,0.7175400952038924,0.7624676666066483,0.5507809334389798
471,4710.0,3,0.6775113181156478,0.768707251148983,0.5764635865542479
472,4720.0,3,0.6382904596458182,0.799372969081038,0.3944145262671119
473,4730.0,3,0.6092560820608398,0.7887219002607008,0.26240053091502735
474,4740.0,2,0.453542218719024,0.5410211205259455,-0.2821660692724711
475,4750.0,3,0.6832599038163412,0.7921349707058476,0.46503118392051424
476,4760.0,3,0.7604387254602367,0.7389511819232479,0.6082742299855505
477,4770.0,3,0.6347043159463038,0.7971870163603361,0.4603828355555834
478,4780.0,3,0.7370478873666992,0.7873751896077718,0.5211132052808632
479,4790.0,3,0.630154067789551,0.7949512850868633,0.35349528150421167
480,4800.0,3,0.6026031949037682,0.7867213029000569,0.1940184738457975
481,4810.0,2,0.5505536643475659,0.7297230143466116,-0.007413533665689841
482,4820.0,3,0.6463182317379299,0.795621850722282,0.4542077680534905
483,4830.0,3,0.7917950316987725,0.6645515879945179,0.6769079121274565
484,4840.0,3,0.7613211066080025,0.7055596779081497,0.6508060144431855
485,4850.0,3,0.788120639269116,0.7291186781798075,0.6341568111019091
486,4860.0,3,0.7039109373620147,0.8064268555792423,0.4261644884778416
487,4870.0,3,0.6185552327519674,0.7770507477853369,0.11518371152924317
488,4880.0,3,0.7636139864394043,0.7039701818945877,0.6552447849542362
489,4890.0,3,0.6499830637504318,0.7955042912405405,0.3613107719922637
490,4900.0,2,0.5141008343442364,0.6389638932591907,-0.16677913284528117
491,4910.0,2,0.47799459020339635,0.5043235322560501,-0.31907628932503973
492,4920.0,2,0.5500409834943888,0.7947001918327993,0.19399434126206816
493,4930.0,2,0.4435174019614375,0.4776632880434105,-0.3410901486481891
494,4940.0,2,0.45330466050429347,0.5158555133756129,-0.3132880610004493
495,4950.0,2,0.4597894618574414,0.5257083443693902,-0.2924711176048227
496,4960.0,2,0.41893578848376534,0.4110265150570241,-0.36960780518287467
497,4970.0,2,0.4183826058617585,0.5967502170067316,-0.24550668949510532
498,4980.0,1,0.23768742930038797,-0.29023805064173813,-0.22929095264824512
499,4990.0,1,0.35106044789138996,0.28571171185565214,-0.422249786966143
